category,brand,family_key,model,model_year,device_line,chip_family,storage_options,carrier_status,default_condition,source_sheet,base_price_usd,fair_price_from_sheet_cad,maximum_buy_price_cad,max_listing_price_to_alert_cad,condition_prices_usd,deduction_rules_usd,aliases,notes
iphone,apple,iphone_12_pro__carrier_locked,iphone 12 pro,,,,128gb,carrier_locked,b,iPhone Used,100.00,140.00,112.00,123.20,"{""a"":115.0,""b"":100.0,""c"":75.0,""d"":55.0,""doa"":17.0}","{""bad_back_camera"":{""kind"":""flat_usd"",""value"":80.0},""bad_face_id"":{""kind"":""manual"",""reason"":""ask""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":50.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":40.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",12 pro|iphone 12 pro|iphone 12 pro 128 gb|iphone 12 pro carrier locked|iphone 12 pro locked,Cracked Back = $50 off / Cracked Lens = $40 off / Bad Face ID = ASK / Bad Back Camera = $80 off - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_12_pro__carrier_locked,iphone 12 pro,,,,256gb,carrier_locked,b,iPhone Used,110.00,154.00,123.20,135.52,"{""a"":125.0,""b"":110.0,""c"":85.0,""d"":60.0,""doa"":17.0}","{""bad_back_camera"":{""kind"":""flat_usd"",""value"":80.0},""bad_face_id"":{""kind"":""manual"",""reason"":""ask""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":50.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":40.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",12 pro|iphone 12 pro|iphone 12 pro 256 gb|iphone 12 pro carrier locked|iphone 12 pro locked,Cracked Back = $50 off / Cracked Lens = $40 off / Bad Face ID = ASK / Bad Back Camera = $80 off - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_12_pro__carrier_locked,iphone 12 pro,,,,512gb,carrier_locked,b,iPhone Used,115.00,161.00,128.80,141.68,"{""a"":130.0,""b"":115.0,""c"":85.0,""d"":55.0,""doa"":17.0}","{""bad_back_camera"":{""kind"":""flat_usd"",""value"":80.0},""bad_face_id"":{""kind"":""manual"",""reason"":""ask""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":50.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":40.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",12 pro|iphone 12 pro|iphone 12 pro 512 gb|iphone 12 pro carrier locked|iphone 12 pro locked,Cracked Back = $50 off / Cracked Lens = $40 off / Bad Face ID = ASK / Bad Back Camera = $80 off - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_12_pro__unlocked,iphone 12 pro,,,,128gb,unlocked,b,iPhone Used,170.00,238.00,190.40,209.44,"{""a"":185.0,""b"":170.0,""c"":95.0,""d"":70.0,""doa"":17.0}","{""bad_back_camera"":{""kind"":""flat_usd"",""value"":80.0},""bad_face_id"":{""kind"":""manual"",""reason"":""ask""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":50.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":40.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",12 pro|iphone 12 pro|iphone 12 pro 128 gb|iphone 12 pro unlocked,Cracked Back = $50 off / Cracked Lens = $40 off / Bad Face ID = ASK / Bad Back Camera = $80 off - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_12_pro__unlocked,iphone 12 pro,,,,256gb,unlocked,b,iPhone Used,185.00,259.00,207.20,227.92,"{""a"":200.0,""b"":185.0,""c"":110.0,""d"":90.0,""doa"":17.0}","{""bad_back_camera"":{""kind"":""flat_usd"",""value"":80.0},""bad_face_id"":{""kind"":""manual"",""reason"":""ask""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":50.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":40.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",12 pro|iphone 12 pro|iphone 12 pro 256 gb|iphone 12 pro unlocked,Cracked Back = $50 off / Cracked Lens = $40 off / Bad Face ID = ASK / Bad Back Camera = $80 off - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_12_pro__unlocked,iphone 12 pro,,,,512gb,unlocked,b,iPhone Used,200.00,280.00,224.00,246.40,"{""a"":215.0,""b"":200.0,""c"":110.0,""d"":90.0,""doa"":17.0}","{""bad_back_camera"":{""kind"":""flat_usd"",""value"":80.0},""bad_face_id"":{""kind"":""manual"",""reason"":""ask""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":50.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":40.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",12 pro|iphone 12 pro|iphone 12 pro 512 gb|iphone 12 pro unlocked,Cracked Back = $50 off / Cracked Lens = $40 off / Bad Face ID = ASK / Bad Back Camera = $80 off - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_12_pro_max__carrier_locked,iphone 12 pro max,,,,128gb,carrier_locked,b,iPhone Used,120.00,168.00,134.40,147.84,"{""a"":135.0,""b"":120.0,""c"":100.0,""d"":65.0,""doa"":38.0}","{""bad_back_camera"":{""kind"":""flat_usd"",""value"":80.0},""bad_face_id"":{""kind"":""manual"",""reason"":""ask""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":60.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":40.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",12 pro max|iphone 12 pm|iphone 12 pro max|iphone 12 pro max 128 gb|iphone 12 pro max carrier locked|iphone 12 pro max locked,Cracked Back = $60 off / Cracked Lens = $40 off / Bad Face ID = ASK / Bad Back Camera = $80 off - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_12_pro_max__carrier_locked,iphone 12 pro max,,,,256gb,carrier_locked,b,iPhone Used,125.00,175.00,140.00,154.00,"{""a"":145.0,""b"":125.0,""c"":110.0,""d"":80.0,""doa"":38.0}","{""bad_back_camera"":{""kind"":""flat_usd"",""value"":80.0},""bad_face_id"":{""kind"":""manual"",""reason"":""ask""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":60.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":40.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",12 pro max|iphone 12 pm|iphone 12 pro max|iphone 12 pro max 256 gb|iphone 12 pro max carrier locked|iphone 12 pro max locked,Cracked Back = $60 off / Cracked Lens = $40 off / Bad Face ID = ASK / Bad Back Camera = $80 off - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_12_pro_max__carrier_locked,iphone 12 pro max,,,,512gb,carrier_locked,b,iPhone Used,140.00,196.00,156.80,172.48,"{""a"":150.0,""b"":140.0,""c"":105.0,""d"":75.0,""doa"":38.0}","{""bad_back_camera"":{""kind"":""flat_usd"",""value"":80.0},""bad_face_id"":{""kind"":""manual"",""reason"":""ask""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":60.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":40.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",12 pro max|iphone 12 pm|iphone 12 pro max|iphone 12 pro max 512 gb|iphone 12 pro max carrier locked|iphone 12 pro max locked,Cracked Back = $60 off / Cracked Lens = $40 off / Bad Face ID = ASK / Bad Back Camera = $80 off - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_12_pro_max__unlocked,iphone 12 pro max,,,,128gb,unlocked,b,iPhone Used,220.00,308.00,246.40,271.04,"{""a"":235.0,""b"":220.0,""c"":135.0,""d"":100.0,""doa"":38.0}","{""bad_back_camera"":{""kind"":""flat_usd"",""value"":80.0},""bad_face_id"":{""kind"":""manual"",""reason"":""ask""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":60.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":40.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",12 pro max|iphone 12 pm|iphone 12 pro max|iphone 12 pro max 128 gb|iphone 12 pro max unlocked,Cracked Back = $60 off / Cracked Lens = $40 off / Bad Face ID = ASK / Bad Back Camera = $80 off - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_12_pro_max__unlocked,iphone 12 pro max,,,,256gb,unlocked,b,iPhone Used,240.00,336.00,268.80,295.68,"{""a"":255.0,""b"":240.0,""c"":150.0,""d"":110.0,""doa"":38.0}","{""bad_back_camera"":{""kind"":""flat_usd"",""value"":80.0},""bad_face_id"":{""kind"":""manual"",""reason"":""ask""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":60.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":40.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",12 pro max|iphone 12 pm|iphone 12 pro max|iphone 12 pro max 256 gb|iphone 12 pro max unlocked,Cracked Back = $60 off / Cracked Lens = $40 off / Bad Face ID = ASK / Bad Back Camera = $80 off - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_12_pro_max__unlocked,iphone 12 pro max,,,,512gb,unlocked,b,iPhone Used,255.00,357.00,285.60,314.16,"{""a"":270.0,""b"":255.0,""c"":150.0,""d"":110.0,""doa"":38.0}","{""bad_back_camera"":{""kind"":""flat_usd"",""value"":80.0},""bad_face_id"":{""kind"":""manual"",""reason"":""ask""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":60.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":40.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",12 pro max|iphone 12 pm|iphone 12 pro max|iphone 12 pro max 512 gb|iphone 12 pro max unlocked,Cracked Back = $60 off / Cracked Lens = $40 off / Bad Face ID = ASK / Bad Back Camera = $80 off - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_13__carrier_locked,iphone 13,,,,128gb,carrier_locked,b,iPhone Used,125.00,175.00,140.00,154.00,"{""a"":140.0,""b"":125.0,""c"":75.0,""d"":65.0,""doa"":20.0}","{""bad_back_camera"":{""kind"":""manual"",""reason"":""ask""},""bad_face_id"":{""kind"":""manual"",""reason"":""ask""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":50.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":40.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",iphone 13|iphone 13 128 gb|iphone 13 carrier locked|iphone 13 locked,Cracked Back = $50 off / Cracked Lens = $40 off / Bad Face ID = ASK / Bad Back Camera = ASK - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_13__carrier_locked,iphone 13,,,,256gb,carrier_locked,b,iPhone Used,135.00,189.00,151.20,166.32,"{""a"":150.0,""b"":135.0,""c"":85.0,""d"":70.0,""doa"":20.0}","{""bad_back_camera"":{""kind"":""manual"",""reason"":""ask""},""bad_face_id"":{""kind"":""manual"",""reason"":""ask""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":50.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":40.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",iphone 13|iphone 13 256 gb|iphone 13 carrier locked|iphone 13 locked,Cracked Back = $50 off / Cracked Lens = $40 off / Bad Face ID = ASK / Bad Back Camera = ASK - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_13__carrier_locked,iphone 13,,,,512gb,carrier_locked,b,iPhone Used,145.00,203.00,162.40,178.64,"{""a"":160.0,""b"":145.0,""c"":95.0,""d"":80.0,""doa"":20.0}","{""bad_back_camera"":{""kind"":""manual"",""reason"":""ask""},""bad_face_id"":{""kind"":""manual"",""reason"":""ask""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":50.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":40.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",iphone 13|iphone 13 512 gb|iphone 13 carrier locked|iphone 13 locked,Cracked Back = $50 off / Cracked Lens = $40 off / Bad Face ID = ASK / Bad Back Camera = ASK - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_13__unlocked,iphone 13,,,,128gb,unlocked,b,iPhone Used,185.00,259.00,207.20,227.92,"{""a"":200.0,""b"":185.0,""c"":140.0,""d"":95.0,""doa"":20.0}","{""bad_back_camera"":{""kind"":""manual"",""reason"":""ask""},""bad_face_id"":{""kind"":""manual"",""reason"":""ask""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":50.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":40.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",iphone 13|iphone 13 128 gb|iphone 13 unlocked,Cracked Back = $50 off / Cracked Lens = $40 off / Bad Face ID = ASK / Bad Back Camera = ASK - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_13__unlocked,iphone 13,,,,256gb,unlocked,b,iPhone Used,205.00,287.00,229.60,252.56,"{""a"":220.0,""b"":205.0,""c"":150.0,""d"":110.0,""doa"":20.0}","{""bad_back_camera"":{""kind"":""manual"",""reason"":""ask""},""bad_face_id"":{""kind"":""manual"",""reason"":""ask""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":50.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":40.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",iphone 13|iphone 13 256 gb|iphone 13 unlocked,Cracked Back = $50 off / Cracked Lens = $40 off / Bad Face ID = ASK / Bad Back Camera = ASK - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_13__unlocked,iphone 13,,,,512gb,unlocked,b,iPhone Used,215.00,301.00,240.80,264.88,"{""a"":230.0,""b"":215.0,""c"":155.0,""d"":110.0,""doa"":20.0}","{""bad_back_camera"":{""kind"":""manual"",""reason"":""ask""},""bad_face_id"":{""kind"":""manual"",""reason"":""ask""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":50.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":40.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",iphone 13|iphone 13 512 gb|iphone 13 unlocked,Cracked Back = $50 off / Cracked Lens = $40 off / Bad Face ID = ASK / Bad Back Camera = ASK - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_13_mini__carrier_locked,iphone 13 mini,,,,128gb,carrier_locked,b,iPhone Used,85.00,119.00,95.20,104.72,"{""a"":90.0,""b"":85.0,""c"":40.0,""d"":30.0,""doa"":17.0}","{""bad_back_camera"":{""kind"":""manual"",""reason"":""ask""},""bad_face_id"":{""kind"":""manual"",""reason"":""ask""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":40.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":40.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",13 mini|iphone 13 mini|iphone 13 mini 128 gb|iphone 13 mini carrier locked|iphone 13 mini locked,Cracked Back = $40 off / Cracked Lens = $40 off / Bad Face ID = ASK / Bad Back Camera = ASK - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_13_mini__carrier_locked,iphone 13 mini,,,,256gb,carrier_locked,b,iPhone Used,100.00,140.00,112.00,123.20,"{""a"":105.0,""b"":100.0,""c"":50.0,""d"":40.0,""doa"":17.0}","{""bad_back_camera"":{""kind"":""manual"",""reason"":""ask""},""bad_face_id"":{""kind"":""manual"",""reason"":""ask""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":40.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":40.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",13 mini|iphone 13 mini|iphone 13 mini 256 gb|iphone 13 mini carrier locked|iphone 13 mini locked,Cracked Back = $40 off / Cracked Lens = $40 off / Bad Face ID = ASK / Bad Back Camera = ASK - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_13_mini__carrier_locked,iphone 13 mini,,,,512gb,carrier_locked,b,iPhone Used,100.00,140.00,112.00,123.20,"{""a"":105.0,""b"":100.0,""c"":55.0,""d"":45.0,""doa"":17.0}","{""bad_back_camera"":{""kind"":""manual"",""reason"":""ask""},""bad_face_id"":{""kind"":""manual"",""reason"":""ask""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":40.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":40.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",13 mini|iphone 13 mini|iphone 13 mini 512 gb|iphone 13 mini carrier locked|iphone 13 mini locked,Cracked Back = $40 off / Cracked Lens = $40 off / Bad Face ID = ASK / Bad Back Camera = ASK - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_13_mini__unlocked,iphone 13 mini,,,,128gb,unlocked,b,iPhone Used,135.00,189.00,151.20,166.32,"{""a"":150.0,""b"":135.0,""c"":90.0,""d"":50.0,""doa"":17.0}","{""bad_back_camera"":{""kind"":""manual"",""reason"":""ask""},""bad_face_id"":{""kind"":""manual"",""reason"":""ask""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":40.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":40.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",13 mini|iphone 13 mini|iphone 13 mini 128 gb|iphone 13 mini unlocked,Cracked Back = $40 off / Cracked Lens = $40 off / Bad Face ID = ASK / Bad Back Camera = ASK - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_13_mini__unlocked,iphone 13 mini,,,,256gb,unlocked,b,iPhone Used,150.00,210.00,168.00,184.80,"{""a"":165.0,""b"":150.0,""c"":100.0,""d"":65.0,""doa"":17.0}","{""bad_back_camera"":{""kind"":""manual"",""reason"":""ask""},""bad_face_id"":{""kind"":""manual"",""reason"":""ask""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":40.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":40.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",13 mini|iphone 13 mini|iphone 13 mini 256 gb|iphone 13 mini unlocked,Cracked Back = $40 off / Cracked Lens = $40 off / Bad Face ID = ASK / Bad Back Camera = ASK - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_13_mini__unlocked,iphone 13 mini,,,,512gb,unlocked,b,iPhone Used,160.00,224.00,179.20,197.12,"{""a"":175.0,""b"":160.0,""c"":100.0,""d"":65.0,""doa"":17.0}","{""bad_back_camera"":{""kind"":""manual"",""reason"":""ask""},""bad_face_id"":{""kind"":""manual"",""reason"":""ask""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":40.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":40.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",13 mini|iphone 13 mini|iphone 13 mini 512 gb|iphone 13 mini unlocked,Cracked Back = $40 off / Cracked Lens = $40 off / Bad Face ID = ASK / Bad Back Camera = ASK - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_13_pro__carrier_locked,iphone 13 pro,,,,128gb,carrier_locked,b,iPhone Used,170.00,238.00,190.40,209.44,"{""a"":180.0,""b"":170.0,""c"":140.0,""d"":85.0,""doa"":45.0}","{""bad_back_camera"":{""kind"":""manual"",""reason"":""ask""},""bad_face_id"":{""kind"":""manual"",""reason"":""ask""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":60.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":40.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",13 pro|iphone 13 pro|iphone 13 pro 128 gb|iphone 13 pro carrier locked|iphone 13 pro locked,Cracked Back = $60 off / Cracked Lens = $40 off / Bad Face ID = ASK / Bad Back Camera = ASK - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_13_pro__carrier_locked,iphone 13 pro,,,,256gb,carrier_locked,b,iPhone Used,180.00,252.00,201.60,221.76,"{""a"":195.0,""b"":180.0,""c"":155.0,""d"":100.0,""doa"":45.0}","{""bad_back_camera"":{""kind"":""manual"",""reason"":""ask""},""bad_face_id"":{""kind"":""manual"",""reason"":""ask""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":60.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":40.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",13 pro|iphone 13 pro|iphone 13 pro 256 gb|iphone 13 pro carrier locked|iphone 13 pro locked,Cracked Back = $60 off / Cracked Lens = $40 off / Bad Face ID = ASK / Bad Back Camera = ASK - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_13_pro__carrier_locked,iphone 13 pro,,,,512gb,carrier_locked,b,iPhone Used,190.00,266.00,212.80,234.08,"{""a"":205.0,""b"":190.0,""c"":165.0,""d"":110.0,""doa"":45.0}","{""bad_back_camera"":{""kind"":""manual"",""reason"":""ask""},""bad_face_id"":{""kind"":""manual"",""reason"":""ask""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":60.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":40.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",13 pro|iphone 13 pro|iphone 13 pro 512 gb|iphone 13 pro carrier locked|iphone 13 pro locked,Cracked Back = $60 off / Cracked Lens = $40 off / Bad Face ID = ASK / Bad Back Camera = ASK - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
iphone,apple,iphone_13_pro__carrier_locked,iphone 13 pro,,,,1tb,carrier_locked,b,iPhone Used,200.00,280.00,224.00,246.40,"{""a"":210.0,""b"":200.0,""c"":165.0,""d"":110.0,""doa"":45.0}","{""bad_back_camera"":{""kind"":""manual"",""reason"":""ask""},""bad_face_id"":{""kind"":""manual"",""reason"":""ask""},""battery_under_80"":{""kind"":""manual"",""reason"":""extra_deduction""},""cracked_back"":{""kind"":""flat_usd"",""value"":60.0},""cracked_lens"":{""kind"":""flat_usd"",""value"":40.0},""heavy_scratching"":{""kind"":""manual"",""reason"":""extra_deduction""},""repair_message"":{""kind"":""manual"",""reason"":""extra_deduction""}}",13 pro|iphone 13 pro|iphone 13 pro 1 tb|iphone 13 pro carrier locked|iphone 13 pro locked,Cracked Back = $60 off / Cracked Lens = $40 off / Bad Face ID = ASK / Bad Back Camera = ASK - - - HEAVY SCRATCHING / DEGRADED BATTERY % / Repair Message(s) = EXTRA DEDUCTION
